expirationDate,50.0,75.0,100.0,125.0,150.0,175.0,200.0
2025-01-24,4.500004375,2.86719033203125,1.40625296875,0.639652041015625,0.463872548828125,0.851563984375,1.125004375
2025-01-31,3.189455151367187,1.6679704101562502,0.6796907031250001,0.5546919531250001,0.4370173486328125,0.5625043750000001,0.7578149218750001
2025-02-07,0.0,1.3720734521484377,0.91601646484375,0.5188036401367188,0.422857333984375,0.5039112109375,0.6093789062500001
2025-02-14,0.0,1.2128945605468748,0.770510107421875,0.4856008471679687,0.4133359448242187,0.46289599609375,0.5390671093750001
2025-02-21,1.7421887890625,1.142582412109375,0.7280300634765625,0.4588677160644532,0.4006407592773437,0.43945873046875,0.5195360546875
2025-02-28,0.0,0.0,0.7180203979492188,0.5334519311523438,0.5092822509765625,0.5139208764648437,0.559574716796875
2025-03-21,1.3544954150390622,0.984619294433594,0.6430699755859376,0.537236072998047,0.5113574255371094,0.5095263891601562,0.5317429638671876
2025-04-17,1.224613251953125,0.8527846752929689,0.6185340881347658,0.5179491564941407,0.4952443054199219,0.4915822326660156,0.5034229345703125
2025-05-16,1.0996138769531252,0.7956563403320311,0.5975382043457032,0.5133105310058592,0.4882253326416016,0.4818167053222656,0.4886525744628907
2025-06-20,1.00391123046875,0.7696556237792969,0.5915568188476563,0.5271653729248047,0.5071460418701172,0.5014698291015626,0.5014698291015626
2025-07-18,1.0095264367675785,0.7331569653320311,0.5715985223388673,0.5208788146972656,0.5016529327392578,0.4938405108642578,0.4951832708740235
2025-08-15,0.9206550903320312,0.6951934777832032,0.5743450769042968,0.5197191583251952,0.5015918981933594,0.4946339599609375,0.4953663745117188
2025-09-19,0.8950205810546874,0.6900665759277345,0.5813030151367188,0.5280808911132813,0.5125170819091796,0.5014087945556642,0.5007374145507812
2025-10-17,,0.6947052014160158,0.5773357696533203,0.530827445678711,0.5095263891601562,0.5023243127441408,0.5013477600097658
2025-12-19,0.8461929443359374,0.6800569104003908,0.5845988806152342,0.5415390084838869,0.5231981274414061,0.5144091528320311,0.5096789755249024
2026-01-16,0.8597426135253907,0.6829865686035157,0.5843852597045899,0.5438888385009766,0.5250291638183593,0.5147143255615234,0.5102588037109376
2026-03-20,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,0.7961446166992188,0.655826195678711,0.5896647479248047,0.5560347131347658,0.5391586611938478,0.530125548400879,0.52539537109375
2026-09-18,0.6986114123535156,0.6426427337646485,0.5927775097656252,0.5613752359008789,0.5445297012329101,0.5359238302612305,0.530827445678711
2026-12-18,0.7614159600830079,0.6500279138183593,0.5957987197875977,0.5664411032104493,0.5505416040039064,0.5415390084838869,0.5363510720825196
2027-01-15,0.7678856219482424,0.650119465637207,0.5975382043457032,0.5675702423095703,0.5511824667358399,0.5423019403076172,0.5376022802734376
